trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters
TRP-00093,2022-07-11,2022-07-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.52,93.8,1.1,19451.8752,132.82
TRP-00094,2022-07-11,2022-07-12,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.24,88.5,12.1,19148.2848,132.82
TRP-00095,2022-07-11,2022-07-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.32,88.8,1.6,19220.4064,200.09
TRP-00096,2022-07-12,2022-07-12,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,16.57,75.3,1.1,1671.5816,23.91
TRP-00097,2022-07-12,2022-07-13,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.02,79.2,1.7,6920.332,55.48
TRP-00098,2022-07-12,2022-07-13,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.03,91.8,0.8,19028.6328,161.92
TRP-00099,2022-07-12,2022-07-14,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-08,Юрій Дорошенко,0.13,22.55,94.0,10.2,22908.996,209.95
TRP-00100,2022-07-12,2022-07-12,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.92,97.6,1.5,4795.4816,54.93
TRP-00101,2022-07-12,2022-07-13,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.52,93.8,20.1,19451.8752,132.82
TRP-00102,2022-07-13,2022-07-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.32,89.9,0.5,17417.3664,122.37
TRP-00103,2022-07-13,2022-07-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.59,90.4,1.3,19512.3384,170.13
TRP-00104,2022-07-13,2022-07-13,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.84,103.4,1.3,5180.4032,37.65
TRP-00105,2022-07-14,2022-07-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.64,81.0,0.9,3862.208,43.46
TRP-00106,2022-07-14,2022-07-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,15.05,70.0,0.9,10086.0585,69.22
TRP-00107,2022-07-14,2022-07-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.1,92.1,0.1,13807.638,91.59
TRP-00108,2022-07-14,2022-07-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.45,99.8,0.1,4901.736,54.93
TRP-00109,2022-07-14,2022-07-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,16.8,68.6,1.0,19329.408,158.9
TRP-00110,2022-07-14,2022-07-14,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,17.08,72.7,1.4,5166.1876,46.54
TRP-00111,2022-07-14,2022-07-15,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.57,96.1,1.3,13325.328,76.84
TRP-00112,2022-07-14,2022-07-15,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.98,91.9,10.4,19849.2048,170.13
TRP-00113,2022-07-14,2022-07-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.38,89.5,0.3,22736.2896,220.6
TRP-00114,2022-07-14,2022-07-14,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,26.27,105.1,0.6,2499.8532,17.48
TRP-00115,2022-07-15,2022-07-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.64,94.1,1.1,13042.428,95.45
TRP-00116,2022-07-15,2022-07-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-06,Микола Ткаченко,0.12,18.03,75.1,1.4,5050.5636,51.12
TRP-00117,2022-07-15,2022-07-15,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-12,Роман Мороз,0.13,23.81,99.2,0.7,7557.7702,40.48
TRP-00118,2022-07-15,2022-07-15,delayed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,24.86,103.6,4.3,6630.4106,50.11
TRP-00119,2022-07-15,2022-07-15,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.3,87.0,0.2,4413.36,29.08
TRP-00120,2022-07-15,2022-07-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.29,99.1,1.8,13750.416,76.84
TRP-00121,2022-07-15,2022-07-17,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.38,95.2,25.4,7950.2712,83.59
TRP-00122,2022-07-15,2022-07-15,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,18.52,74.1,1.7,3837.344,45.38
TRP-00123,2022-07-15,2022-07-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,27.47,109.9,0.9,7326.5237,60.37
TRP-00124,2022-07-15,2022-07-16,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-04,Андрій Савченко,0.13,23.33,97.2,14.0,20151.5208,200.09
TRP-00125,2022-07-15,2022-07-17,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.45,93.5,1.2,22807.404,240.02
TRP-00126,2022-07-16,2022-07-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.68,89.9,1.0,12463.836,103.15
TRP-00127,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,18.75,87.2,1.5,3885.0,29.04
TRP-00128,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.18,93.8,1.1,4181.296,29.04
TRP-00129,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,19.48,81.2,1.0,4036.256,37.67
TRP-00130,2022-07-16,2022-07-18,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.26,76.1,0.5,21232.728,205.84
TRP-00131,2022-07-16,2022-07-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,19.94,83.1,1.3,1928.5968,14.63
TRP-00132,2022-07-16,2022-07-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.66,90.7,0.6,13378.464,79.2
TRP-00133,2022-07-16,2022-07-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,17.3,69.2,0.7,1745.224,21.07
TRP-00134,2022-07-17,2022-07-18,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.15,96.1,1.4,19067.148,142.63
TRP-00135,2022-07-17,2022-07-17,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,18.46,85.9,1.1,1785.4512,13.48
TRP-00136,2022-07-17,2022-07-18,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.44,95.7,1.5,8326.8256,55.56
TRP-00137,2022-07-17,2022-07-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.36,91.3,1.6,13201.344,63.87
TRP-00138,2022-07-17,2022-07-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.6,92.2,0.2,13343.04,63.87
TRP-00139,2022-07-17,2022-07-18,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.16,98.5,0.1,20004.6816,184.36
TRP-00140,2022-07-17,2022-07-17,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,18.9,80.4,0.8,5294.268,58.2
TRP-00141,2022-07-17,2022-07-17,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.73,90.5,1.6,2101.7256,20.71
TRP-00142,2022-07-17,2022-07-17,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,25.51,102.1,0.1,6803.7721,47.97
TRP-00143,2022-07-18,2022-07-18,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,24.5,111.3,0.3,7776.79,35.66
TRP-00144,2022-07-18,2022-07-18,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,26.89,112.1,0.7,7171.8319,50.11
TRP-00145,2022-07-18,2022-07-19,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.61,92.3,0.9,19529.6136,122.55
TRP-00146,2022-07-18,2022-07-18,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,25.77,103.1,0.4,5166.3696,36.06
TRP-00147,2022-07-18,2022-07-19,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.28,89.1,0.7,13154.112,99.68
TRP-00148,2022-07-18,2022-07-19,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.88,91.2,23.1,8474.9992,83.93
TRP-00149,2022-07-18,2022-07-18,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,27.15,113.1,0.3,2583.594,20.39
TRP-00150,2022-07-19,2022-07-21,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.91,90.9,16.9,24314.148,256.62
TRP-00151,2022-07-19,2022-07-19,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.45,87.6,0.2,2074.644,13.5
TRP-00152,2022-07-19,2022-07-19,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,20.82,85.0,0.3,2013.7104,13.5
TRP-00153,2022-07-19,2022-07-19,delayed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.2,107.0,4.0,5252.576,29.08
TRP-00154,2022-07-19,2022-07-20,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,18.13,74.0,0.6,7022.4742,75.47
TRP-00155,2022-07-19,2022-07-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.86,93.0,0.1,25418.808,239.05
TRP-00156,2022-07-19,2022-07-19,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,17.72,73.8,1.3,1787.5936,20.71
TRP-00157,2022-07-19,2022-07-20,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,17.69,70.8,1.4,7192.754,68.9
TRP-00158,2022-07-19,2022-07-19,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,20.87,83.5,1.1,4324.264,45.38
TRP-00159,2022-07-19,2022-07-19,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.09,92.4,0.0,7329.2278,47.81
TRP-00160,2022-07-19,2022-07-21,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,19.27,80.3,24.2,17372.2904,185.11
TRP-00161,2022-07-20,2022-07-21,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.34,92.5,0.6,12258.918,74.34
TRP-00162,2022-07-20,2022-07-22,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.16,96.5,1.8,23528.7072,243.71
TRP-00163,2022-07-20,2022-07-20,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.95,95.6,1.1,2183.922,20.71
TRP-00164,2022-07-20,2022-07-22,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-04,Андрій Савченко,0.13,22.8,91.2,0.1,23162.976,247.98
