trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters,fuel_cost_uah,batches_used,gross_profit_uah,gross_margin_pct
TRP-00081,2022-07-10,2022-07-10,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.21,92.2,0.6,2051.4312,20.18,1093.76,FB-001,957.6712,46.7
TRP-00082,2022-07-10,2022-07-12,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.12,92.2,0.3,22472.1504,182.81,9908.3,FB-001,12563.8504,55.9
TRP-00083,2022-07-10,2022-07-10,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,18.62,77.6,1.3,3858.064,54.93,2977.21,FB-001,880.8539999999998,22.8
TRP-00084,2022-07-10,2022-07-12,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.8,90.8,0.4,25349.04,172.22,9334.32,FB-001,16014.720000000001,63.2
TRP-00085,2022-07-10,2022-07-10,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,18.75,75.0,0.7,3885.0,40.37,2188.05,FB-001,1696.9499999999998,43.7
TRP-00086,2022-07-11,2022-07-11,delayed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,18.05,82.0,4.9,5056.166,68.52,3713.78,FB-001,1342.386,26.5
TRP-00087,2022-07-11,2022-07-13,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.1,93.5,1.5,23372.28,158.67,8599.91,FB-001,14772.369999999999,63.2
TRP-00088,2022-07-11,2022-07-12,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.9,95.4,0.2,13520.16,84.39,4573.94,FB-001,8946.220000000001,66.2
TRP-00089,2022-07-11,2022-07-11,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,20.59,84.0,1.6,6681.455,57.87,3136.55,FB-001,3544.9049999999997,53.1
TRP-00090,2022-07-11,2022-07-11,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,25.26,103.1,1.8,2403.7416,25.5,1382.1,FB-001,1021.6415999999999,42.5
TRP-00091,2022-07-11,2022-07-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.65,96.4,1.0,19564.164,147.44,7991.25,FB-001,11572.914,59.2
TRP-00092,2022-07-11,2022-07-11,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,24.38,101.6,1.0,2320.0008,14.63,792.95,FB-001,1527.0507999999998,65.8
TRP-00093,2022-07-11,2022-07-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.52,93.8,1.1,19451.8752,132.82,7198.84,FB-001,12253.035199999998,63.0
TRP-00094,2022-07-11,2022-07-12,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.24,88.5,12.1,19148.2848,132.82,7198.84,FB-001,11949.444800000001,62.4
TRP-00095,2022-07-11,2022-07-12,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.32,88.8,1.6,19220.4064,200.09,10844.88,FB-001,8375.5264,43.6
TRP-00096,2022-07-12,2022-07-12,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,16.57,75.3,1.1,1671.5816,23.91,1295.92,FB-001,375.6615999999999,22.5
TRP-00097,2022-07-12,2022-07-13,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.02,79.2,1.7,6920.332,55.48,3007.02,FB-001,3913.3120000000004,56.5
TRP-00098,2022-07-12,2022-07-13,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.03,91.8,0.8,19028.6328,161.92,8776.06,FB-001,10252.5728,53.9
TRP-00099,2022-07-12,2022-07-14,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-08,Юрій Дорошенко,0.13,22.55,94.0,10.2,22908.996,209.95,11379.29,FB-001,11529.705999999998,50.3
TRP-00100,2022-07-12,2022-07-12,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.92,97.6,1.5,4795.4816,54.93,2977.21,FB-001,1818.2716,37.9
TRP-00101,2022-07-12,2022-07-13,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.52,93.8,20.1,19451.8752,132.82,7198.84,FB-001,12253.035199999998,63.0
TRP-00102,2022-07-13,2022-07-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.32,89.9,0.5,17417.3664,122.37,6632.45,FB-001,10784.916399999998,61.9
TRP-00103,2022-07-13,2022-07-14,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.59,90.4,1.3,19512.3384,170.13,9221.05,FB-001,10291.288400000001,52.7
TRP-00104,2022-07-13,2022-07-13,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,25.84,103.4,1.3,5180.4032,37.65,2040.63,FB-001,3139.7731999999996,60.6
TRP-00105,2022-07-14,2022-07-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.64,81.0,0.9,3862.208,43.46,2355.53,FB-001,1506.6779999999999,39.0
TRP-00106,2022-07-14,2022-07-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,15.05,70.0,0.9,10086.0585,69.22,3751.72,FB-001,6334.3385,62.8
TRP-00107,2022-07-14,2022-07-15,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.1,92.1,0.1,13807.638,91.59,4964.18,FB-001,8843.458,64.0
TRP-00108,2022-07-14,2022-07-14,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.45,99.8,0.1,4901.736,54.93,2977.21,FB-001,1924.5259999999998,39.3
TRP-00109,2022-07-14,2022-07-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,16.8,68.6,1.0,19329.408,158.9,8612.38,FB-001,10717.028,55.4
TRP-00110,2022-07-14,2022-07-14,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,17.08,72.7,1.4,5166.1876,46.54,2522.47,FB-001,2643.7176000000004,51.2
TRP-00111,2022-07-14,2022-07-15,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.57,96.1,1.3,13325.328,76.84,4164.73,FB-001,9160.598,68.7
TRP-00112,2022-07-14,2022-07-15,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.98,91.9,10.4,19849.2048,170.13,9221.05,FB-001,10628.1548,53.5
TRP-00113,2022-07-14,2022-07-16,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.38,89.5,0.3,22736.2896,220.6,11956.52,FB-001,10779.7696,47.4
TRP-00114,2022-07-14,2022-07-14,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,26.27,105.1,0.6,2499.8532,17.48,947.42,FB-001,1552.4332,62.1
TRP-00115,2022-07-15,2022-07-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.64,94.1,1.1,13042.428,95.45,5173.39,FB-001,7869.038,60.3
TRP-00116,2022-07-15,2022-07-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-06,Микола Ткаченко,0.12,18.03,75.1,1.4,5050.5636,51.12,2770.7,FB-001,2279.8636000000006,45.1
TRP-00117,2022-07-15,2022-07-15,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-12,Роман Мороз,0.13,23.81,99.2,0.7,7557.7702,40.48,2194.02,FB-001,5363.7502,71.0
TRP-00118,2022-07-15,2022-07-15,delayed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,24.86,103.6,4.3,6630.4106,50.11,2715.96,FB-001,3914.4506,59.0
TRP-00119,2022-07-15,2022-07-15,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.3,87.0,0.2,4413.36,29.08,1576.14,FB-001,2837.2199999999993,64.3
TRP-00120,2022-07-15,2022-07-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.29,99.1,1.8,13750.416,76.84,4164.73,FB-001,9585.686,69.7
TRP-00121,2022-07-15,2022-07-17,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.38,95.2,25.4,7950.2712,83.59,4530.58,FB-001,3419.6912,43.0
TRP-00122,2022-07-15,2022-07-15,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,18.52,74.1,1.7,3837.344,45.38,2459.6,FB-001,1377.7440000000001,35.9
TRP-00123,2022-07-15,2022-07-15,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,27.47,109.9,0.9,7326.5237,60.37,3272.05,FB-001,4054.4736999999996,55.3
TRP-00124,2022-07-15,2022-07-16,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-04,Андрій Савченко,0.13,23.33,97.2,14.0,20151.5208,200.09,10844.88,FB-001,9306.6408,46.2
TRP-00125,2022-07-15,2022-07-17,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.45,93.5,1.2,22807.404,240.02,13009.08,FB-001,9798.323999999999,43.0
TRP-00126,2022-07-16,2022-07-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.68,89.9,1.0,12463.836,103.15,5590.73,FB-001,6873.106,55.1
TRP-00127,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,18.75,87.2,1.5,3885.0,29.04,1573.97,FB-001,2311.0299999999997,59.5
TRP-00128,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.18,93.8,1.1,4181.296,29.04,1573.97,FB-001,2607.326,62.4
TRP-00129,2022-07-16,2022-07-16,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,19.48,81.2,1.0,4036.256,37.67,2041.71,FB-001,1994.5459999999998,49.4
TRP-00130,2022-07-16,2022-07-18,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.26,76.1,0.5,21232.728,205.84,11156.53,FB-001,10076.197999999999,47.5
TRP-00131,2022-07-16,2022-07-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,19.94,83.1,1.3,1928.5968,14.63,792.95,FB-001,1135.6468,58.9
TRP-00132,2022-07-16,2022-07-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,22.66,90.7,0.6,13378.464,79.2,4292.64,FB-001,9085.824,67.9
TRP-00133,2022-07-16,2022-07-16,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,17.3,69.2,0.7,1745.224,21.07,1141.99,FB-001,603.2339999999999,34.6
TRP-00134,2022-07-17,2022-07-18,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.15,96.1,1.4,19067.148,142.63,7730.55,FB-001,11336.598000000002,59.5
TRP-00135,2022-07-17,2022-07-17,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,18.46,85.9,1.1,1785.4512,13.48,730.62,FB-001,1054.8312,59.1
TRP-00136,2022-07-17,2022-07-18,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.44,95.7,1.5,8326.8256,55.56,3011.35,FB-001,5315.4756,63.8
TRP-00137,2022-07-17,2022-07-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.36,91.3,1.6,13201.344,63.87,3461.75,FB-001,9739.594,73.8
TRP-00138,2022-07-17,2022-07-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.6,92.2,0.2,13343.04,63.87,3461.75,FB-001,9881.29,74.1
TRP-00139,2022-07-17,2022-07-18,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.16,98.5,0.1,20004.6816,184.36,9992.31,FB-001,10012.3716,50.1
TRP-00140,2022-07-17,2022-07-17,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,18.9,80.4,0.8,5294.268,58.2,3154.44,FB-001,2139.828,40.4
TRP-00141,2022-07-17,2022-07-17,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,21.73,90.5,1.6,2101.7256,20.71,1122.48,FB-001,979.2456000000002,46.6
TRP-00142,2022-07-17,2022-07-17,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,25.51,102.1,0.1,6803.7721,47.97,2599.97,FB-001,4203.802100000001,61.8
TRP-00143,2022-07-18,2022-07-18,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,24.5,111.3,0.3,7776.79,35.66,1932.77,FB-001,5844.02,75.1
TRP-00144,2022-07-18,2022-07-18,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,26.89,112.1,0.7,7171.8319,50.11,2715.96,FB-001,4455.8719,62.1
TRP-00145,2022-07-18,2022-07-19,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.61,92.3,0.9,19529.6136,122.55,6642.21,FB-001,12887.403600000001,66.0
